SRS QCM200 Data File
Data Taken on 03.05.2023 at 12:28:38
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+05.004799800E+6	+08.385500E+1	-03.700000E+0	+02.192700E+1	+06.537102E-2	+04.314360E+2	0
+05.004799500E+6	+08.389500E+1	-04.000000E+0	+02.196700E+1	+07.067138E-2	+04.325060E+2	0
+05.004799800E+6	+08.393500E+1	-03.700000E+0	+02.200700E+1	+06.537102E-2	+04.335810E+2	0
+05.004800000E+6	+08.398000E+1	-03.500000E+0	+02.205200E+1	+06.183746E-2	+04.346580E+2	0
+05.004800100E+6	+08.403000E+1	-03.400000E+0	+02.210200E+1	+06.007067E-2	+04.357270E+2	0
+05.004800200E+6	+08.409100E+1	-03.300000E+0	+02.216300E+1	+05.830389E-2	+04.368030E+2	0
+05.004800100E+6	+08.415200E+1	-03.400000E+0	+02.222400E+1	+06.007067E-2	+04.378840E+2	0
+05.004800000E+6	+08.421500E+1	-03.500000E+0	+02.228700E+1	+06.183746E-2	+04.389500E+2	0
+05.004799700E+6	+08.427800E+1	-03.800000E+0	+02.235000E+1	+06.713781E-2	+04.400260E+2	0
+05.004799400E+6	+08.434200E+1	-04.100000E+0	+02.241400E+1	+07.243816E-2	+04.411100E+2	0
+05.004799400E+6	+08.441000E+1	-04.100000E+0	+02.248200E+1	+07.243816E-2	+04.421750E+2	0
+05.004799300E+6	+08.446600E+1	-04.200000E+0	+02.253800E+1	+07.420495E-2	+04.432590E+2	0
+05.004799100E+6	+08.452700E+1	-04.400000E+0	+02.259900E+1	+07.773852E-2	+04.443320E+2	0
+05.004799000E+6	+08.460100E+1	-04.500000E+0	+02.267300E+1	+07.950530E-2	+04.453970E+2	0
+05.004798900E+6	+08.467100E+1	-04.600000E+0	+02.274300E+1	+08.127208E-2	+04.464700E+2	0
+05.004798900E+6	+08.473600E+1	-04.600000E+0	+02.280800E+1	+08.127208E-2	+04.475490E+2	0
+05.004798700E+6	+08.479500E+1	-04.800000E+0	+02.286700E+1	+08.480565E-2	+04.486260E+2	0
+05.004798400E+6	+08.485800E+1	-05.100000E+0	+02.293000E+1	+09.010601E-2	+04.496980E+2	0
+05.004798100E+6	+08.492300E+1	-05.400000E+0	+02.299500E+1	+09.540636E-2	+04.507750E+2	0
+05.004797900E+6	+08.497800E+1	-05.600000E+0	+02.305000E+1	+09.893993E-2	+04.518440E+2	0
+05.004797800E+6	+08.504000E+1	-05.700000E+0	+02.311200E+1	+01.007067E-1	+04.529140E+2	0
+05.004797600E+6	+08.509700E+1	-05.900000E+0	+02.316900E+1	+01.042403E-1	+04.539940E+2	0
+05.004797300E+6	+08.515700E+1	-06.200000E+0	+02.322900E+1	+01.095406E-1	+04.550720E+2	0
+05.004797100E+6	+08.522800E+1	-06.400000E+0	+02.330000E+1	+01.130742E-1	+04.561380E+2	0
+05.004797000E+6	+08.530100E+1	-06.500000E+0	+02.337300E+1	+01.148410E-1	+04.572110E+2	0
+05.004796900E+6	+08.538800E+1	-06.600000E+0	+02.346000E+1	+01.166078E-1	+04.582880E+2	0
+05.004796800E+6	+08.546000E+1	-06.700000E+0	+02.353200E+1	+01.183746E-1	+04.593630E+2	0
+05.004796800E+6	+08.554200E+1	-06.700000E+0	+02.361400E+1	+01.183746E-1	+04.604480E+2	0
+05.004796600E+6	+08.562200E+1	-06.900000E+0	+02.369400E+1	+01.219081E-1	+04.615120E+2	0
+05.004796300E+6	+08.569800E+1	-07.200000E+0	+02.377000E+1	+01.272085E-1	+04.625900E+2	0
+05.004796200E+6	+08.575700E+1	-07.300000E+0	+02.382900E+1	+01.289753E-1	+04.636560E+2	0
+05.004796000E+6	+08.581600E+1	-07.500000E+0	+02.388800E+1	+01.325088E-1	+04.647310E+2	0
+05.004795700E+6	+08.587600E+1	-07.800000E+0	+02.394800E+1	+01.378092E-1	+04.658070E+2	0
+05.004795200E+6	+08.593900E+1	-08.300000E+0	+02.401100E+1	+01.466431E-1	+04.668910E+2	0
+05.004795100E+6	+08.600400E+1	-08.400000E+0	+02.407600E+1	+01.484099E-1	+04.679560E+2	0
+05.004795100E+6	+08.604700E+1	-08.400000E+0	+02.411900E+1	+01.484099E-1	+04.690450E+2	0
+05.004795100E+6	+08.609000E+1	-08.400000E+0	+02.416200E+1	+01.484099E-1	+04.701070E+2	0
+05.004630300E+6	+02.078600E+2	-01.732000E+2	+01.459320E+2	+03.060071E+0	+04.711880E+2	0
+05.004117600E+6	+03.417200E+2	-06.859000E+2	+02.797920E+2	+01.211837E+1	+04.722600E+2	0
+05.004188800E+6	+03.327400E+2	-06.147000E+2	+02.708120E+2	+01.086042E+1	+04.733310E+2	0
+05.004219100E+6	+03.257000E+2	-05.844000E+2	+02.637720E+2	+01.032509E+1	+04.744170E+2	0
+05.004218500E+6	+03.289800E+2	-05.850000E+2	+02.670520E+2	+01.033569E+1	+04.754900E+2	0
+05.004212000E+6	+03.302900E+2	-05.915000E+2	+02.683620E+2	+01.045053E+1	+04.765600E+2	0
+05.004210100E+6	+03.314400E+2	-05.934000E+2	+02.695120E+2	+01.048410E+1	+04.776430E+2	0
+05.004211300E+6	+03.370300E+2	-05.922000E+2	+02.751020E+2	+01.046290E+1	+04.787170E+2	0
+05.004205900E+6	+03.396000E+2	-05.976000E+2	+02.776720E+2	+01.055830E+1	+04.797900E+2	0
+05.004209300E+6	+03.420100E+2	-05.942000E+2	+02.800820E+2	+01.049823E+1	+04.808610E+2	0
+05.004213800E+6	+03.451400E+2	-05.897000E+2	+02.832120E+2	+01.041873E+1	+04.819440E+2	0
+05.004220900E+6	+03.466400E+2	-05.826000E+2	+02.847120E+2	+01.029329E+1	+04.830210E+2	0
+05.004221000E+6	+03.475600E+2	-05.825000E+2	+02.856320E+2	+01.029152E+1	+04.840830E+2	0
+05.004220900E+6	+03.484600E+2	-05.826000E+2	+02.865320E+2	+01.029329E+1	+04.851680E+2	0
+05.004223400E+6	+03.485500E+2	-05.801000E+2	+02.866220E+2	+01.024912E+1	+04.862380E+2	0
+05.004224500E+6	+03.487000E+2	-05.790000E+2	+02.867720E+2	+01.022968E+1	+04.873140E+2	0
+05.004226000E+6	+03.487600E+2	-05.775000E+2	+02.868320E+2	+01.020318E+1	+04.883860E+2	0
+05.004228900E+6	+03.488300E+2	-05.746000E+2	+02.869020E+2	+01.015194E+1	+04.894630E+2	0
+05.004229800E+6	+03.495600E+2	-05.737000E+2	+02.876320E+2	+01.013604E+1	+04.905380E+2	0
+05.004229300E+6	+03.498000E+2	-05.742000E+2	+02.878720E+2	+01.014488E+1	+04.916100E+2	0
+05.004231200E+6	+03.501500E+2	-05.723000E+2	+02.882220E+2	+01.011131E+1	+04.926800E+2	0
+05.004232600E+6	+03.502100E+2	-05.709000E+2	+02.882820E+2	+01.008657E+1	+04.937490E+2	0
+05.004233800E+6	+03.488000E+2	-05.697000E+2	+02.868720E+2	+01.006537E+1	+04.948230E+2	0
+05.004249900E+6	+03.438900E+2	-05.536000E+2	+02.819620E+2	+09.780919E+0	+04.959050E+2	0
+05.004252700E+6	+03.412700E+2	-05.508000E+2	+02.793420E+2	+09.731449E+0	+04.969840E+2	0
+05.004241500E+6	+03.342900E+2	-05.620000E+2	+02.723620E+2	+09.929329E+0	+04.980540E+2	0
+05.004232500E+6	+03.320600E+2	-05.710000E+2	+02.701320E+2	+01.008834E+1	+04.991360E+2	0
+05.004230800E+6	+03.318600E+2	-05.727000E+2	+02.699320E+2	+01.011837E+1	+05.002170E+2	0
+05.004229100E+6	+03.319600E+2	-05.744000E+2	+02.700320E+2	+01.014841E+1	+05.012900E+2	0
+05.004226300E+6	+03.317900E+2	-05.772000E+2	+02.698620E+2	+01.019788E+1	+05.023610E+2	0
+05.004232600E+6	+03.331100E+2	-05.709000E+2	+02.711820E+2	+01.008657E+1	+05.034370E+2	0
+05.004241100E+6	+03.283400E+2	-05.624000E+2	+02.664120E+2	+09.936396E+0	+05.045060E+2	0
+05.004243000E+6	+03.292100E+2	-05.605000E+2	+02.672820E+2	+09.902827E+0	+05.055810E+2	0
+05.004239100E+6	+03.289000E+2	-05.644000E+2	+02.669720E+2	+09.971731E+0	+05.066610E+2	0
+05.004224700E+6	+03.249300E+2	-05.788000E+2	+02.630020E+2	+01.022615E+1	+05.077320E+2	0
+05.004213500E+6	+03.262300E+2	-05.900000E+2	+02.643020E+2	+01.042403E+1	+05.088040E+2	0
+05.004205100E+6	+03.261700E+2	-05.984000E+2	+02.642420E+2	+01.057244E+1	+05.098830E+2	0
+05.004206600E+6	+03.284600E+2	-05.969000E+2	+02.665320E+2	+01.054594E+1	+05.109590E+2	0
+05.004212000E+6	+03.264100E+2	-05.915000E+2	+02.644820E+2	+01.045053E+1	+05.120280E+2	0
+05.004201300E+6	+03.262500E+2	-06.022000E+2	+02.643220E+2	+01.063958E+1	+05.130960E+2	0
+05.004196300E+6	+03.286900E+2	-06.072000E+2	+02.667620E+2	+01.072792E+1	+05.141710E+2	0
+05.004205800E+6	+03.301700E+2	-05.977000E+2	+02.682420E+2	+01.056007E+1	+05.152550E+2	0
+05.004216600E+6	+03.269500E+2	-05.869000E+2	+02.650220E+2	+01.036926E+1	+05.163360E+2	0
+05.004210100E+6	+03.257400E+2	-05.934000E+2	+02.638120E+2	+01.048410E+1	+05.174090E+2	0
+05.004203400E+6	+03.257200E+2	-06.001000E+2	+02.637920E+2	+01.060247E+1	+05.184870E+2	0
+05.004199300E+6	+03.258900E+2	-06.042000E+2	+02.639620E+2	+01.067491E+1	+05.195590E+2	0
+05.004196800E+6	+03.263400E+2	-06.067000E+2	+02.644120E+2	+01.071908E+1	+05.206280E+2	0
+05.004195600E+6	+03.273900E+2	-06.079000E+2	+02.654620E+2	+01.074028E+1	+05.217000E+2	0
+05.004196000E+6	+03.290400E+2	-06.075000E+2	+02.671120E+2	+01.073322E+1	+05.227840E+2	0
+05.004198300E+6	+03.308400E+2	-06.052000E+2	+02.689120E+2	+01.069258E+1	+05.238460E+2	0
+05.004210900E+6	+03.307000E+2	-05.926000E+2	+02.687720E+2	+01.046996E+1	+05.249280E+2	0
+05.004214100E+6	+03.292500E+2	-05.894000E+2	+02.673220E+2	+01.041343E+1	+05.260050E+2	0
+05.004214400E+6	+03.276600E+2	-05.891000E+2	+02.657320E+2	+01.040813E+1	+05.270820E+2	0
+05.004212700E+6	+03.265100E+2	-05.908000E+2	+02.645820E+2	+01.043816E+1	+05.281540E+2	0
+05.004210400E+6	+03.258300E+2	-05.931000E+2	+02.639020E+2	+01.047880E+1	+05.292260E+2	0
+05.004208000E+6	+03.254000E+2	-05.955000E+2	+02.634720E+2	+01.052120E+1	+05.302990E+2	0
+05.004205000E+6	+03.250200E+2	-05.985000E+2	+02.630920E+2	+01.057420E+1	+05.313710E+2	0
+05.004202400E+6	+03.248900E+2	-06.011000E+2	+02.629620E+2	+01.062014E+1	+05.324510E+2	0
+05.004200200E+6	+03.249400E+2	-06.033000E+2	+02.630120E+2	+01.065901E+1	+05.335210E+2	0
+05.004198100E+6	+03.250000E+2	-06.054000E+2	+02.630720E+2	+01.069611E+1	+05.345890E+2	0
+05.004196400E+6	+03.251300E+2	-06.071000E+2	+02.632020E+2	+01.072615E+1	+05.356630E+2	0
+05.004195400E+6	+03.253300E+2	-06.081000E+2	+02.634020E+2	+01.074382E+1	+05.367370E+2	0
+05.004194600E+6	+03.255700E+2	-06.089000E+2	+02.636420E+2	+01.075795E+1	+05.378230E+2	0
+05.004194000E+6	+03.258600E+2	-06.095000E+2	+02.639320E+2	+01.076855E+1	+05.388950E+2	0
+05.004193300E+6	+03.263200E+2	-06.102000E+2	+02.643920E+2	+01.078092E+1	+05.399660E+2	0
+05.004193300E+6	+03.267900E+2	-06.102000E+2	+02.648620E+2	+01.078092E+1	+05.410430E+2	0
+05.004193600E+6	+03.273300E+2	-06.099000E+2	+02.654020E+2	+01.077562E+1	+05.421140E+2	0
+05.004194000E+6	+03.279700E+2	-06.095000E+2	+02.660420E+2	+01.076855E+1	+05.431910E+2	0
+05.004194500E+6	+03.285600E+2	-06.090000E+2	+02.666320E+2	+01.075972E+1	+05.442620E+2	0
+05.004195000E+6	+03.291000E+2	-06.085000E+2	+02.671720E+2	+01.075088E+1	+05.453370E+2	0
+05.004195300E+6	+03.294700E+2	-06.082000E+2	+02.675420E+2	+01.074558E+1	+05.464170E+2	0
+05.004198300E+6	+03.303100E+2	-06.052000E+2	+02.683820E+2	+01.069258E+1	+05.474850E+2	0
+05.004199300E+6	+03.307400E+2	-06.042000E+2	+02.688120E+2	+01.067491E+1	+05.485690E+2	0
+05.004200700E+6	+03.308300E+2	-06.028000E+2	+02.689020E+2	+01.065018E+1	+05.496410E+2	0
+05.004202300E+6	+03.307700E+2	-06.012000E+2	+02.688420E+2	+01.062191E+1	+05.507180E+2	0
+05.004204000E+6	+03.305800E+2	-05.995000E+2	+02.686520E+2	+01.059187E+1	+05.517940E+2	0
+05.004205300E+6	+03.302800E+2	-05.982000E+2	+02.683520E+2	+01.056890E+1	+05.528640E+2	0
+05.004206900E+6	+03.299200E+2	-05.966000E+2	+02.679920E+2	+01.054064E+1	+05.539330E+2	0
+05.004207400E+6	+03.294800E+2	-05.961000E+2	+02.675520E+2	+01.053180E+1	+05.550160E+2	0
+05.004207700E+6	+03.290400E+2	-05.958000E+2	+02.671120E+2	+01.052650E+1	+05.560860E+2	0
+05.004207700E+6	+03.285300E+2	-05.958000E+2	+02.666020E+2	+01.052650E+1	+05.571720E+2	0
+05.004207400E+6	+03.281300E+2	-05.961000E+2	+02.662020E+2	+01.053180E+1	+05.582340E+2	0
+05.004207000E+6	+03.277000E+2	-05.965000E+2	+02.657720E+2	+01.053887E+1	+05.593070E+2	0
+05.004206600E+6	+03.273500E+2	-05.969000E+2	+02.654220E+2	+01.054594E+1	+05.603820E+2	0
+05.004206100E+6	+03.270900E+2	-05.974000E+2	+02.651620E+2	+01.055477E+1	+05.614650E+2	0
+05.004205400E+6	+03.267900E+2	-05.981000E+2	+02.648620E+2	+01.056714E+1	+05.625410E+2	0
+05.004205100E+6	+03.265100E+2	-05.984000E+2	+02.645820E+2	+01.057244E+1	+05.636020E+2	0
+05.004204400E+6	+03.262800E+2	-05.991000E+2	+02.643520E+2	+01.058481E+1	+05.646750E+2	0
+05.004203900E+6	+03.260900E+2	-05.996000E+2	+02.641620E+2	+01.059364E+1	+05.657590E+2	0
+05.004203200E+6	+03.259000E+2	-06.003000E+2	+02.639720E+2	+01.060601E+1	+05.668310E+2	0
+05.004202600E+6	+03.257100E+2	-06.009000E+2	+02.637820E+2	+01.061661E+1	+05.679140E+2	0
+05.004201100E+6	+03.255300E+2	-06.024000E+2	+02.636020E+2	+01.064311E+1	+05.689810E+2	0
+05.004200300E+6	+03.253800E+2	-06.032000E+2	+02.634520E+2	+01.065724E+1	+05.700660E+2	0
+05.004199700E+6	+03.252800E+2	-06.038000E+2	+02.633520E+2	+01.066784E+1	+05.711380E+2	0
+05.004199000E+6	+03.251800E+2	-06.045000E+2	+02.632520E+2	+01.068021E+1	+05.722100E+2	0
+05.004198300E+6	+03.251000E+2	-06.052000E+2	+02.631720E+2	+01.069258E+1	+05.732840E+2	0
+05.004197800E+6	+03.250300E+2	-06.057000E+2	+02.631020E+2	+01.070141E+1	+05.743550E+2	0
+05.004197000E+6	+03.249600E+2	-06.065000E+2	+02.630320E+2	+01.071555E+1	+05.754200E+2	0
+05.004196300E+6	+03.249100E+2	-06.072000E+2	+02.629820E+2	+01.072792E+1	+05.765060E+2	0
+05.004195600E+6	+03.248600E+2	-06.079000E+2	+02.629320E+2	+01.074028E+1	+05.775750E+2	0
+05.004194900E+6	+03.248300E+2	-06.086000E+2	+02.629020E+2	+01.075265E+1	+05.786490E+2	0
+05.004194000E+6	+03.248100E+2	-06.095000E+2	+02.628820E+2	+01.076855E+1	+05.797260E+2	0
+05.004193400E+6	+03.248300E+2	-06.101000E+2	+02.629020E+2	+01.077915E+1	+05.807920E+2	0
+05.004192900E+6	+03.248500E+2	-06.106000E+2	+02.629220E+2	+01.078799E+1	+05.818790E+2	0
+05.004192300E+6	+03.248600E+2	-06.112000E+2	+02.629320E+2	+01.079859E+1	+05.829450E+2	0
+05.004190900E+6	+03.248700E+2	-06.126000E+2	+02.629420E+2	+01.082332E+1	+05.840290E+2	0
+05.004190300E+6	+03.248900E+2	-06.132000E+2	+02.629620E+2	+01.083392E+1	+05.850950E+2	0
+05.004189600E+6	+03.249200E+2	-06.139000E+2	+02.629920E+2	+01.084629E+1	+05.861810E+2	0
