;Frequency;Resistance;Delta F;Delta R;Delta Mass;Time (s);Tag
2677;5004205.9;329.59;-14.3;3.85;0.2526502;2895.485;0
2678;5004206.1;329.58;-14.1;3.84;0.2491166;2896.563;0
2679;5004206.2;329.58;-14.0;3.84;0.2473498;2897.638;0
2680;5004206.4;329.58;-13.8;3.84;0.2438163;2898.707;0
2681;5004206.4;329.57;-13.8;3.83;0.2438163;2899.78;0
2682;5004206.5;329.56;-13.7;3.82;0.2420495;2900.857;0
2683;5004206.5;329.57;-13.7;3.83;0.2420495;2901.931;0
2684;5004206.4;329.57;-13.8;3.83;0.2438163;2903.011;0
2685;5004206.4;329.58;-13.8;3.84;0.2438163;2904.072;0
2686;5004206.5;329.59;-13.7;3.85;0.2420495;2905.146;0
2687;5004206.4;329.59;-13.8;3.85;0.2438163;2906.223;0
2688;5004206.6;329.59;-13.6;3.85;0.2402827;2907.3;0
2689;5004206.6;329.59;-13.6;3.85;0.2402827;2908.376;0
2690;5004206.5;329.59;-13.7;3.85;0.2420495;2909.454;0
2691;5004206.5;329.6;-13.7;3.86;0.2420495;2910.527;0
2692;5004206.5;329.6;-13.7;3.86;0.2420495;2911.604;0
2693;5004206.6;329.6;-13.6;3.86;0.2402827;2912.679;0
2694;5004206.6;329.6;-13.6;3.86;0.2402827;2913.747;0
2695;5004206.7;329.6;-13.5;3.86;0.2385159;2914.818;0
2696;5004206.7;329.59;-13.5;3.85;0.2385159;2915.894;0
2697;5004206.8;329.58;-13.4;3.84;0.2367491;2916.971;0
2698;5004206.8;329.57;-13.4;3.83;0.2367491;2918.048;0
2699;5004206.8;329.58;-13.4;3.84;0.2367491;2919.113;0
2700;5004206.9;329.57;-13.3;3.83;0.2349823;2920.189;0
2701;5004206.9;329.6;-13.3;3.86;0.2349823;2921.27;0
2702;5004206.9;329.68;-13.3;3.94;0.2349823;2922.334;0
2703;5004206.9;329.78;-13.3;4.04;0.2349823;2923.411;0
2704;5004206.3;329.86;-13.9;4.12;0.245583;2924.488;0
2705;5004206.0;329.9;-14.2;4.16;0.2508834;2925.563;0
2706;5004205.8;329.88;-14.4;4.14;0.254417;2926.642;0
2707;5004205.6;329.84;-14.6;4.1;0.2579505;2927.709;0
2708;5004205.6;329.79;-14.6;4.05;0.2579505;2928.794;0
2709;5004205.8;329.72;-14.4;3.98;0.254417;2929.865;0
2710;5004205.9;329.66;-14.3;3.92;0.2526502;2930.94;0
2711;5004206.0;329.6;-14.2;3.86;0.2508834;2932.009;0
2712;5004206.3;329.56;-13.9;3.82;0.245583;2933.085;0
2713;5004206.4;329.54;-13.8;3.8;0.2438163;2934.152;0
2714;5004206.7;329.52;-13.5;3.78;0.2385159;2935.231;0
2715;5004206.8;329.5;-13.4;3.76;0.2367491;2936.302;0
2716;5004206.9;329.5;-13.3;3.76;0.2349823;2937.381;0
2717;5004206.9;329.48;-13.3;3.74;0.2349823;2938.456;0
2718;5004207.1;329.48;-13.1;3.74;0.2314488;2939.534;0
2719;5004207.1;329.48;-13.1;3.74;0.2314488;2940.601;0
2720;5004207.1;329.47;-13.1;3.73;0.2314488;2941.683;0
2721;5004207.1;329.48;-13.1;3.74;0.2314488;2942.753;0
2722;5004207.1;329.48;-13.1;3.74;0.2314488;2943.828;0
2723;5004207.1;329.49;-13.1;3.75;0.2314488;2944.902;0
2724;5004207.1;329.5;-13.1;3.76;0.2314488;2945.975;0
2725;5004207.1;329.52;-13.1;3.78;0.2314488;2947.054;0
2726;5004207.2;329.52;-13.0;3.78;0.229682;2948.131;0
2727;5004207.2;329.51;-13.0;3.77;0.229682;2949.198;0
2728;5004207.2;329.49;-13.0;3.75;0.229682;2950.273;0
2729;5004207.3;329.48;-12.9;3.74;0.2279152;2951.347;0
2730;5004207.3;329.5;-12.9;3.76;0.2279152;2952.422;0
2731;5004207.4;329.53;-12.8;3.79;0.2261484;2953.503;0
2732;5004207.6;329.57;-12.6;3.83;0.2226148;2954.576;0
2733;5004207.9;329.6;-12.3;3.86;0.2173145;2955.646;0
2734;5004208.0;329.64;-12.2;3.9;0.2155477;2956.726;0
2735;5004208.1;329.66;-12.1;3.92;0.2137809;2957.803;0
2736;5004208.3;329.65;-11.9;3.91;0.2102473;2958.866;0
2737;5004208.3;329.62;-11.9;3.88;0.2102473;2959.945;0
2738;5004208.1;329.6;-12.1;3.86;0.2137809;2961.013;0
2739;5004207.9;329.51;-12.3;3.77;0.2173145;2962.092;0
2740;5004207.8;329.39;-12.4;3.65;0.2190813;2963.169;0
2741;5004207.9;329.33;-12.3;3.59;0.2173145;2964.248;0
2742;5004208.1;329.33;-12.1;3.59;0.2137809;2965.313;0
2743;5004208.3;329.35;-11.9;3.61;0.2102473;2966.392;0
2744;5004208.5;329.36;-11.7;3.62;0.2067138;2967.47;0
2745;5004208.7;329.36;-11.5;3.62;0.2031802;2968.546;0
2746;5004208.7;329.37;-11.5;3.63;0.2031802;2969.617;0
2747;5004208.6;329.37;-11.6;3.63;0.204947;2970.698;0
2748;5004208.7;329.36;-11.5;3.62;0.2031802;2971.768;0
2749;5004208.6;329.35;-11.6;3.61;0.204947;2972.85;0
2750;5004208.6;329.36;-11.6;3.62;0.204947;2973.914;0
2751;5004208.5;329.36;-11.7;3.62;0.2067138;2974.989;0
2752;5004208.6;329.37;-11.6;3.63;0.204947;2976.065;0
2753;5004208.5;329.37;-11.7;3.63;0.2067138;2977.143;0
2754;5004208.5;329.37;-11.7;3.63;0.2067138;2978.221;0
2755;5004208.4;329.37;-11.8;3.63;0.2084806;2979.299;0
2756;5004208.4;329.37;-11.8;3.63;0.2084806;2980.374;0
2757;5004208.6;329.39;-11.6;3.65;0.204947;2981.456;0
2758;5004208.6;329.4;-11.6;3.66;0.204947;2982.524;0
2759;5004208.4;329.41;-11.8;3.67;0.2084806;2983.601;0
2760;5004208.5;329.42;-11.7;3.68;0.2067138;2984.679;0
2761;5004208.5;329.56;-11.7;3.82;0.2067138;2985.744;0
2762;5004208.1;329.55;-12.1;3.81;0.2137809;2986.825;0
2763;5004207.9;329.54;-12.3;3.8;0.2173145;2987.892;0
2764;5004207.8;329.52;-12.4;3.78;0.2190813;2988.968;0
2765;5004207.5;329.46;-12.7;3.72;0.2243816;2990.045;0
2766;5004207.6;329.43;-12.6;3.69;0.2226148;2991.13;0
2767;5004207.8;329.42;-12.4;3.68;0.2190813;2992.193;0
2768;5004208.0;329.41;-12.2;3.67;0.2155477;2993.276;0
2769;5004208.1;329.4;-12.1;3.66;0.2137809;2994.348;0
2770;5004208.2;329.38;-12.0;3.64;0.2120141;2995.425;0
2771;5004208.4;329.36;-11.8;3.62;0.2084806;2996.503;0
2772;5004208.7;329.35;-11.5;3.61;0.2031802;2997.578;0
2773;5004208.9;329.35;-11.3;3.61;0.1996466;2998.645;0
2774;5004209.0;329.36;-11.2;3.62;0.1978799;2999.728;0
2775;5004209.0;329.37;-11.2;3.63;0.1978799;3000.793;0
2776;5004209.1;329.37;-11.1;3.63;0.1961131;3001.866;0
2777;5004209.1;329.38;-11.1;3.64;0.1961131;3002.945;0
2778;5004209.2;329.39;-11.0;3.65;0.1943463;3004.019;0
2779;5004209.3;329.38;-10.9;3.64;0.1925795;3005.097;0
2780;5004209.3;329.38;-10.9;3.64;0.1925795;3006.181;0
2781;5004209.3;329.38;-10.9;3.64;0.1925795;3007.253;0
2782;5004209.3;329.38;-10.9;3.64;0.1925795;3008.324;0
2783;5004209.4;329.4;-10.8;3.66;0.1908127;3009.396;0
2784;5004209.3;329.4;-10.9;3.66;0.1925795;3010.471;0
2785;5004209.3;329.41;-10.9;3.67;0.1925795;3011.547;0
2786;5004209.3;329.42;-10.9;3.68;0.1925795;3012.62;0
2787;5004209.3;329.42;-10.9;3.68;0.1925795;3013.698;0
2788;5004209.2;329.44;-11.0;3.7;0.1943463;3014.766;0
2789;5004209.1;329.43;-11.1;3.69;0.1961131;3015.84;0
2790;5004209.1;329.4;-11.1;3.66;0.1961131;3016.915;0
2791;5004209.2;329.36;-11.0;3.62;0.1943463;3017.996;0
2792;5004209.2;329.33;-11.0;3.59;0.1943463;3019.069;0
2793;5004209.4;329.35;-10.8;3.61;0.1908127;3020.137;0
2794;5004209.4;329.39;-10.8;3.65;0.1908127;3021.21;0
2795;5004209.4;329.46;-10.8;3.72;0.1908127;3022.282;0
2796;5004209.4;329.56;-10.8;3.82;0.1908127;3023.369;0
2797;5004209.1;329.56;-11.1;3.82;0.1961131;3024.431;0
2798;5004208.8;329.48;-11.4;3.74;0.2014134;3025.518;0
2799;5004208.7;329.4;-11.5;3.66;0.2031802;3026.581;0
2800;5004208.9;329.36;-11.3;3.62;0.1996466;3027.659;0
2801;5004209.3;329.35;-10.9;3.61;0.1925795;3028.741;0
2802;5004209.6;329.35;-10.6;3.61;0.1872792;3029.815;0
2803;5004209.7;329.36;-10.5;3.62;0.1855124;3030.892;0
2804;5004209.8;329.37;-10.4;3.63;0.1837456;3031.963;0
2805;5004210.0;329.38;-10.2;3.64;0.180212;3033.065;0
2806;5004210.1;329.39;-10.1;3.65;0.1784452;3034.109;0
2807;5004210.1;329.4;-10.1;3.66;0.1784452;3035.185;0
2808;5004210.3;329.41;-9.9;3.67;0.1749117;3036.251;0
2809;5004210.3;329.42;-9.9;3.68;0.1749117;3037.327;0
2810;5004210.3;329.41;-9.9;3.67;0.1749117;3038.403;0
2811;5004210.3;329.42;-9.9;3.68;0.1749117;3039.478;0
2812;5004210.4;329.42;-9.8;3.68;0.1731449;3040.548;0
2813;5004210.6;329.42;-9.6;3.68;0.1696113;3041.625;0
2814;5004210.6;329.41;-9.6;3.67;0.1696113;3042.707;0
2815;5004210.6;329.42;-9.6;3.68;0.1696113;3043.779;0
2816;5004210.6;329.41;-9.6;3.67;0.1696113;3044.856;0
2817;5004210.7;329.54;-9.5;3.8;0.1678445;3045.932;0
2818;5004210.0;329.45;-10.2;3.71;0.180212;3046.999;0
2819;5004209.8;329.34;-10.4;3.6;0.1837456;3048.076;0
2820;5004210.0;329.34;-10.2;3.6;0.180212;3049.139;0
2821;5004210.3;329.37;-9.9;3.63;0.1749117;3050.218;0
2822;5004210.6;329.4;-9.6;3.66;0.1696113;3051.3;0
2823;5004211.0;329.44;-9.2;3.7;0.1625442;3052.366;0
2824;5004211.2;329.47;-9.0;3.73;0.1590106;3053.441;0
2825;5004211.3;329.5;-8.9;3.76;0.1572438;3054.517;0
2826;5004211.4;329.53;-8.8;3.79;0.155477;3055.598;0
2827;5004211.6;329.55;-8.6;3.81;0.1519435;3056.667;0
2828;5004211.8;329.57;-8.4;3.83;0.1484099;3057.749;0
2829;5004211.8;329.58;-8.4;3.84;0.1484099;3058.833;0
2830;5004211.7;329.59;-8.5;3.85;0.1501767;3059.899;0
2831;5004211.8;329.6;-8.4;3.86;0.1484099;3060.978;0
2832;5004211.7;329.59;-8.5;3.85;0.1501767;3062.057;0
2833;5004211.7;329.6;-8.5;3.86;0.1501767;3063.122;0
2834;5004211.7;329.61;-8.5;3.87;0.1501767;3064.192;0
2835;5004211.5;329.62;-8.7;3.88;0.1537102;3065.268;0
2836;5004211.4;329.59;-8.8;3.85;0.155477;3066.347;0
2837;5004211.3;329.55;-8.9;3.81;0.1572438;3067.425;0
2838;5004211.2;329.5;-9.0;3.76;0.1590106;3068.491;0
2839;5004211.3;329.52;-8.9;3.78;0.1572438;3069.574;0
2840;5004211.9;329.58;-8.3;3.84;0.1466431;3070.638;0
2841;5004212.1;329.66;-8.1;3.92;0.1431095;3071.711;0
2842;5004212.2;329.71;-8.0;3.97;0.1413428;3072.789;0
2843;5004212.2;329.71;-8.0;3.97;0.1413428;3073.866;0
2844;5004212.3;329.71;-7.9;3.97;0.139576;3074.94;0
2845;5004212.1;329.73;-8.1;3.99;0.1431095;3076.015;0
2846;5004212.2;329.71;-8.0;3.97;0.1413428;3077.081;0
2847;5004212.1;329.7;-8.1;3.96;0.1431095;3078.159;0
2848;5004212.2;329.8;-8.0;4.06;0.1413428;3079.225;0
2849;5004212.1;329.89;-8.1;4.15;0.1431095;3080.302;0
2850;5004211.5;329.77;-8.7;4.03;0.1537102;3081.39;0
2851;5004211.1;329.68;-9.1;3.94;0.1607774;3082.456;0
2852;5004211.0;329.67;-9.2;3.93;0.1625442;3083.53;0
2853;5004210.9;329.61;-9.3;3.87;0.164311;3084.606;0
2854;5004211.0;329.58;-9.2;3.84;0.1625442;3085.683;0
2855;5004211.3;329.6;-8.9;3.86;0.1572438;3086.767;0
2856;5004211.6;329.62;-8.6;3.88;0.1519435;3087.834;0
2857;5004211.9;329.65;-8.3;3.91;0.1466431;3088.917;0
2858;5004212.2;329.72;-8.0;3.98;0.1413428;3089.986;0
2859;5004212.4;329.78;-7.8;4.04;0.1378092;3091.066;0
2860;5004212.6;329.78;-7.6;4.04;0.1342756;3092.145;0
2861;5004212.6;329.79;-7.6;4.05;0.1342756;3093.217;0
2862;5004212.8;329.89;-7.4;4.15;0.130742;3094.296;0
2863;5004212.4;329.84;-7.8;4.1;0.1378092;3095.364;0
2864;5004212.0;329.71;-8.2;3.97;0.1448763;3096.44;0
2865;5004212.0;329.7;-8.2;3.96;0.1448763;3097.518;0
2866;5004212.0;329.7;-8.2;3.96;0.1448763;3098.582;0
2867;5004212.0;329.71;-8.2;3.97;0.1448763;3099.662;0
2868;5004212.2;329.73;-8.0;3.99;0.1413428;3100.743;0
2869;5004212.2;329.75;-8.0;4.01;0.1413428;3101.808;0
2870;5004212.3;329.78;-7.9;4.04;0.139576;3102.887;0
2871;5004212.3;329.8;-7.9;4.06;0.139576;3103.961;0
2872;5004212.3;329.83;-7.9;4.09;0.139576;3105.033;0
2873;5004212.4;329.84;-7.8;4.1;0.1378092;3106.099;0
2874;5004212.5;329.88;-7.7;4.14;0.1360424;3107.177;0
2875;5004212.3;329.9;-7.9;4.16;0.139576;3108.259;0
2876;5004211.7;329.64;-8.5;3.9;0.1501767;3109.335;0
2877;5004211.5;329.51;-8.7;3.77;0.1537102;3110.397;0
2878;5004211.6;329.55;-8.6;3.81;0.1519435;3111.484;0
2879;5004211.9;329.59;-8.3;3.85;0.1466431;3112.561;0
2880;5004212.0;329.62;-8.2;3.88;0.1448763;3113.633;0
2881;5004212.2;329.67;-8.0;3.93;0.1413428;3114.702;0
2882;5004212.1;329.71;-8.1;3.97;0.1431095;3115.784;0
2883;5004212.1;329.72;-8.1;3.98;0.1431095;3116.849;0
2884;5004211.9;329.69;-8.3;3.95;0.1466431;3117.931;0
2885;5004211.9;329.66;-8.3;3.92;0.1466431;3118.998;0
2886;5004211.8;329.64;-8.4;3.9;0.1484099;3120.085;0
2887;5004211.9;329.66;-8.3;3.92;0.1466431;3121.149;0
2888;5004211.9;329.69;-8.3;3.95;0.1466431;3122.23;0
2889;5004212.1;329.74;-8.1;4.0;0.1431095;3123.309;0
2890;5004212.2;329.75;-8.0;4.01;0.1413428;3124.374;0
2891;5004212.4;329.76;-7.8;4.02;0.1378092;3125.453;0
2892;5004212.8;329.82;-7.4;4.08;0.130742;3126.528;0
2893;5004213.0;329.94;-7.2;4.2;0.1272085;3127.6;0
2894;5004213.2;330.05;-7.0;4.31;0.1236749;3128.677;0
2895;5004213.4;330.13;-6.8;4.39;0.1201413;3129.758;0
2896;5004213.5;330.18;-6.7;4.44;0.1183746;3130.823;0
2897;5004213.6;330.21;-6.6;4.47;0.1166078;3131.913;0
2898;5004213.5;330.23;-6.7;4.49;0.1183746;3132.98;0
2899;5004213.6;330.24;-6.6;4.5;0.1166078;3134.054;0
2900;5004213.5;330.26;-6.7;4.52;0.1183746;3135.134;0
2901;5004213.5;330.27;-6.7;4.53;0.1183746;3136.202;0
2902;5004213.5;330.28;-6.7;4.54;0.1183746;3137.278;0
2903;5004213.6;330.3;-6.6;4.56;0.1166078;3138.354;0
2904;5004213.6;330.31;-6.6;4.57;0.1166078;3139.43;0
2905;5004213.6;330.31;-6.6;4.57;0.1166078;3140.503;0
2906;5004213.6;330.31;-6.6;4.57;0.1166078;3141.593;0
2907;5004213.6;330.32;-6.6;4.58;0.1166078;3142.664;0
2908;5004213.6;330.33;-6.6;4.59;0.1166078;3143.73;0
2909;5004213.6;330.34;-6.6;4.6;0.1166078;3144.807;0
2910;5004213.6;330.36;-6.6;4.62;0.1166078;3145.886;0
2911;5004213.7;330.38;-6.5;4.64;0.114841;3146.961;0
2912;5004213.7;330.4;-6.5;4.66;0.114841;3148.024;0
2913;5004213.7;330.44;-6.5;4.7;0.114841;3149.104;0
2914;5004213.8;330.48;-6.4;4.74;0.1130742;3150.181;0
2915;5004213.7;330.46;-6.5;4.72;0.114841;3151.263;0
2916;5004213.6;330.39;-6.6;4.65;0.1166078;3152.327;0
2917;5004213.8;330.38;-6.4;4.64;0.1130742;3153.406;0
2918;5004213.8;330.45;-6.4;4.71;0.1130742;3154.482;0
2919;5004213.7;330.41;-6.5;4.67;0.114841;3155.547;0
2920;5004213.7;330.37;-6.5;4.63;0.114841;3156.622;0
2921;5004213.7;330.37;-6.5;4.63;0.114841;3157.704;0
2922;5004213.8;330.4;-6.4;4.66;0.1130742;3158.781;0
2923;5004213.9;330.44;-6.3;4.7;0.1113074;3159.852;0
2924;5004213.8;330.46;-6.4;4.72;0.1130742;3160.931;0
2925;5004213.8;330.46;-6.4;4.72;0.1130742;3162.004;0
2926;5004213.8;330.48;-6.4;4.74;0.1130742;3163.072;0
2927;5004213.8;330.48;-6.4;4.74;0.1130742;3164.154;0
2928;5004213.9;330.47;-6.3;4.73;0.1113074;3165.227;0
2929;5004213.8;330.47;-6.4;4.73;0.1130742;3166.293;0
2930;5004213.7;330.48;-6.5;4.74;0.114841;3167.373;0
2931;5004213.6;330.56;-6.6;4.82;0.1166078;3168.443;0
2932;5004213.5;330.7;-6.7;4.96;0.1183746;3169.521;0
2933;5004213.4;330.83;-6.8;5.09;0.1201413;3170.585;0
2934;5004213.5;330.88;-6.7;5.14;0.1183746;3171.664;0
2935;5004213.6;330.87;-6.6;5.13;0.1166078;3172.743;0
2936;5004213.9;330.85;-6.3;5.11;0.1113074;3173.821;0
2937;5004213.9;330.8;-6.3;5.06;0.1113074;3174.896;0
2938;5004214.0;330.75;-6.2;5.01;0.1095406;3175.961;0
2939;5004214.0;330.71;-6.2;4.97;0.1095406;3177.048;0
2940;5004214.1;330.7;-6.1;4.96;0.1077739;3178.112;0
2941;5004214.1;330.71;-6.1;4.97;0.1077739;3179.193;0
2942;5004214.1;330.71;-6.1;4.97;0.1077739;3180.265;0
2943;5004214.1;330.73;-6.1;4.99;0.1077739;3181.344;0
2944;5004214.1;330.77;-6.1;5.03;0.1077739;3182.422;0
2945;5004214.0;330.8;-6.2;5.06;0.1095406;3183.5;0
2946;5004214.1;330.83;-6.1;5.09;0.1077739;3184.571;0
2947;5004214.1;330.85;-6.1;5.11;0.1077739;3185.649;0
2948;5004214.0;330.84;-6.2;5.1;0.1095406;3186.716;0
2949;5004214.0;330.83;-6.2;5.09;0.1095406;3187.795;0
2950;5004213.9;330.82;-6.3;5.08;0.1113074;3188.863;0
2951;5004213.8;330.8;-6.4;5.06;0.1130742;3189.946;0
2952;5004213.6;330.81;-6.6;5.07;0.1166078;3191.013;0
2953;5004213.4;330.87;-6.8;5.13;0.1201413;3192.083;0
2954;5004213.1;330.95;-7.1;5.21;0.1254417;3193.166;0
2955;5004213.0;331.07;-7.2;5.33;0.1272085;3194.237;0
2956;5004213.0;331.29;-7.2;5.55;0.1272085;3195.307;0
2957;5004212.8;331.48;-7.4;5.74;0.130742;3196.386;0
2958;5004212.3;331.32;-7.9;5.58;0.139576;3197.457;0
2959;5004212.5;331.15;-7.7;5.41;0.1360424;3198.529;0
2960;5004212.9;331.12;-7.3;5.38;0.1289753;3199.612;0
2961;5004213.3;331.1;-6.9;5.36;0.1219081;3200.682;0
2962;5004213.3;331.06;-6.9;5.32;0.1219081;3201.763;0
2963;5004213.6;331.03;-6.6;5.29;0.1166078;3202.838;0
2964;5004213.8;330.95;-6.4;5.21;0.1130742;3203.901;0
2965;5004213.9;330.88;-6.3;5.14;0.1113074;3204.977;0
2966;5004213.9;330.83;-6.3;5.09;0.1113074;3206.057;0
2967;5004213.9;330.78;-6.3;5.04;0.1113074;3207.13;0
2968;5004213.9;330.79;-6.3;5.05;0.1113074;3208.214;0
2969;5004213.9;330.83;-6.3;5.09;0.1113074;3209.281;0
2970;5004213.7;330.84;-6.5;5.1;0.114841;3210.362;0
2971;5004213.4;330.92;-6.8;5.18;0.1201413;3211.43;0
2972;5004213.0;331.07;-7.2;5.33;0.1272085;3212.511;0
2973;5004212.8;331.16;-7.4;5.42;0.130742;3213.585;0
2974;5004212.8;331.15;-7.4;5.41;0.130742;3214.664;0
2975;5004212.8;331.12;-7.4;5.38;0.130742;3215.731;0
2976;5004212.8;331.13;-7.4;5.39;0.130742;3216.806;0
2977;5004212.9;331.14;-7.3;5.4;0.1289753;3217.888;0
2978;5004213.0;331.15;-7.2;5.41;0.1272085;3218.964;0
2979;5004213.0;331.17;-7.2;5.43;0.1272085;3220.028;0
2980;5004212.9;331.15;-7.3;5.41;0.1289753;3221.107;0
2981;5004212.9;331.13;-7.3;5.39;0.1289753;3222.179;0
2982;5004212.9;331.17;-7.3;5.43;0.1289753;3223.258;0
2983;5004212.8;331.27;-7.4;5.53;0.130742;3224.325;0
2984;5004212.8;331.42;-7.4;5.68;0.130742;3225.402;0
2985;5004212.6;331.6;-7.6;5.86;0.1342756;3226.485;0
2986;5004212.8;331.76;-7.4;6.02;0.130742;3227.553;0
2987;5004212.9;331.81;-7.3;6.07;0.1289753;3228.63;0
2988;5004213.1;331.85;-7.1;6.11;0.1254417;3229.702;0
2989;5004213.2;331.92;-7.0;6.18;0.1236749;3230.784;0
2990;5004212.9;332.01;-7.3;6.27;0.1289753;3231.849;0
2991;5004212.6;332.04;-7.6;6.3;0.1342756;3232.93;0
2992;5004212.3;332.06;-7.9;6.32;0.139576;3234.011;0
2993;5004212.1;332.08;-8.1;6.34;0.1431095;3235.081;0
2994;5004212.0;332.08;-8.2;6.34;0.1448763;3236.149;0
2995;5004211.9;332.06;-8.3;6.32;0.1466431;3237.235;0
2996;5004211.9;332.05;-8.3;6.31;0.1466431;3238.304;0
2997;5004211.8;332.04;-8.4;6.3;0.1484099;3239.374;0
2998;5004211.7;332.02;-8.5;6.28;0.1501767;3240.459;0
2999;5004211.6;332.02;-8.6;6.28;0.1519435;3241.525;0
3000;5004211.6;332.01;-8.6;6.27;0.1519435;3242.604;0
3001;5004211.4;331.99;-8.8;6.25;0.155477;3243.686;0
3002;5004211.4;331.98;-8.8;6.24;0.155477;3244.762;0
3003;5004211.3;331.97;-8.9;6.23;0.1572438;3245.832;0
3004;5004211.2;331.96;-9.0;6.22;0.1590106;3246.9;0
3005;5004211.2;331.95;-9.0;6.21;0.1590106;3247.98;0
3006;5004211.1;331.95;-9.1;6.21;0.1607774;3249.055;0
3007;5004211.2;331.96;-9.0;6.22;0.1590106;3250.134;0
3008;5004211.2;331.96;-9.0;6.22;0.1590106;3251.202;0
3009;5004211.3;331.95;-8.9;6.21;0.1572438;3252.279;0
3010;5004211.4;331.95;-8.8;6.21;0.155477;3253.347;0
3011;5004211.6;331.94;-8.6;6.2;0.1519435;3254.43;0
3012;5004211.6;331.93;-8.6;6.19;0.1519435;3255.498;0
3013;5004211.6;331.94;-8.6;6.2;0.1519435;3256.581;0
3014;5004211.8;331.94;-8.4;6.2;0.1484099;3257.648;0
3015;5004211.7;331.93;-8.5;6.19;0.1501767;3258.719;0
3016;5004211.7;331.94;-8.5;6.2;0.1501767;3259.798;0
3017;5004211.8;331.93;-8.4;6.19;0.1484099;3260.873;0
3018;5004211.7;331.91;-8.5;6.17;0.1501767;3261.941;0
3019;5004211.8;331.9;-8.4;6.16;0.1484099;3263.019;0
3020;5004211.8;331.92;-8.4;6.18;0.1484099;3264.089;0
3021;5004211.9;331.91;-8.3;6.17;0.1466431;3265.169;0
3022;5004212.0;331.86;-8.2;6.12;0.1448763;3266.249;0
3023;5004212.3;331.84;-7.9;6.1;0.139576;3267.324;0
3024;5004212.6;331.78;-7.6;6.04;0.1342756;3268.401;0
3025;5004212.7;331.76;-7.5;6.02;0.1325088;3269.464;0
3026;5004212.8;331.8;-7.4;6.06;0.130742;3270.549;0
3027;5004212.6;331.83;-7.6;6.09;0.1342756;3271.626;0
3028;5004212.4;331.87;-7.8;6.13;0.1378092;3272.694;0
3029;5004212.1;331.91;-8.1;6.17;0.1431095;3273.771;0
3030;5004211.7;331.96;-8.5;6.22;0.1501767;3274.85;0
3031;5004211.3;331.99;-8.9;6.25;0.1572438;3275.928;0
3032;5004211.1;332.0;-9.1;6.26;0.1607774;3276.99;0
3033;5004210.9;332.0;-9.3;6.26;0.164311;3278.071;0
3034;5004210.7;332.0;-9.5;6.26;0.1678445;3279.15;0
3035;5004210.5;331.98;-9.7;6.24;0.1713781;3280.222;0
3036;5004210.3;331.97;-9.9;6.23;0.1749117;3281.287;0
3037;5004210.1;331.96;-10.1;6.22;0.1784452;3282.367;0
3038;5004210.1;331.95;-10.1;6.21;0.1784452;3283.446;0
3039;5004210.0;331.94;-10.2;6.2;0.180212;3284.517;0
3040;5004210.0;331.93;-10.2;6.19;0.180212;3285.595;0
3041;5004210.0;331.94;-10.2;6.2;0.180212;3286.676;0
3042;5004209.9;331.94;-10.3;6.2;0.1819788;3287.743;0
3043;5004209.9;331.93;-10.3;6.19;0.1819788;3288.82;0
3044;5004209.7;331.92;-10.5;6.18;0.1855124;3289.889;0
3045;5004209.6;331.9;-10.6;6.16;0.1872792;3290.966;0
3046;5004209.5;331.87;-10.7;6.13;0.1890459;3292.051;0
3047;5004209.4;331.83;-10.8;6.09;0.1908127;3293.12;0
3048;5004209.3;331.8;-10.9;6.06;0.1925795;3294.194;0
3049;5004209.2;331.77;-11.0;6.03;0.1943463;3295.279;0
3050;5004209.2;331.76;-11.0;6.02;0.1943463;3296.347;0
3051;5004209.1;331.76;-11.1;6.02;0.1961131;3297.429;0
3052;5004209.1;331.82;-11.1;6.08;0.1961131;3298.496;0
3053;5004209.1;331.85;-11.1;6.11;0.1961131;3299.579;0
3054;5004209.1;331.9;-11.1;6.16;0.1961131;3300.657;0
3055;5004209.1;331.9;-11.1;6.16;0.1961131;3301.732;0
3056;5004209.5;331.96;-10.7;6.22;0.1890459;3302.799;0
3057;5004210.0;332.04;-10.2;6.3;0.180212;3303.875;0
3058;5004210.3;332.05;-9.9;6.31;0.1749117;3304.957;0
3059;5004210.5;332.05;-9.7;6.31;0.1713781;3306.026;0
3060;5004210.7;332.04;-9.5;6.3;0.1678445;3307.105;0
3061;5004210.7;332.03;-9.5;6.29;0.1678445;3308.181;0
3062;5004210.8;332.03;-9.4;6.29;0.1660777;3309.247;0
3063;5004210.8;332.02;-9.4;6.28;0.1660777;3310.325;0
3064;5004210.8;332.03;-9.4;6.29;0.1660777;3311.402;0
3065;5004210.7;332.01;-9.5;6.27;0.1678445;3312.468;0
3066;5004210.7;332.0;-9.5;6.26;0.1678445;3313.544;0
3067;5004210.4;331.99;-9.8;6.25;0.1731449;3314.625;0
3068;5004210.1;331.93;-10.1;6.19;0.1784452;3315.696;0
3069;5004210.0;331.89;-10.2;6.15;0.180212;3316.765;0
3070;5004209.9;331.9;-10.3;6.16;0.1819788;3317.842;0
3071;5004209.7;331.89;-10.5;6.15;0.1855124;3318.916;0
3072;5004209.6;331.86;-10.6;6.12;0.1872792;3319.994;0
3073;5004209.7;331.85;-10.5;6.11;0.1855124;3321.066;0
3074;5004209.6;331.84;-10.6;6.1;0.1872792;3322.144;0
3075;5004209.8;331.84;-10.4;6.1;0.1837456;3323.213;0
3076;5004209.8;331.86;-10.4;6.12;0.1837456;3324.289;0
